time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:Copy.count,Jvm:Copy.time,Jvm:MarkSweepCompact.count,Jvm:MarkSweepCompact.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2015-03-06T16:22:52Z,213639,0,0,0,0,0,9764099,14672,8922856,2604,0,0,0,0,0,17,0,0,0,0,0,0,0,2020,109,0,1009,2017,22,17,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,717264978310,139,717263351644,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424952611147,624999,0,0,0,0,17,293,17,0,17,0,0,3,17,0,0,0,8,0,0,0,0,0,0,0,0,3870,17,0,0,0,0,1,29,0,0,119857464,1,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-06T16:23:52Z,213639,0,0,0,0,0,9764099,14672,8922856,2604,0,0,0,0,0,17,0,0,0,0,0,0,0,2020,109,0,1009,2017,22,17,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,717264978310,139,717263351644,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424952611147,624999,0,0,0,0,17,183,17,0,17,0,0,3,17,0,0,0,8,0,0,0,0,0,0,0,0,3871,17,0,0,0,0,0,0,0,0,121481552,1,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-06T16:24:52Z,213639,0,0,0,0,0,9764099,14672,8922856,2604,0,0,0,0,0,17,0,0,0,0,0,0,0,2020,109,0,1009,2017,22,17,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,717264978310,139,717263351644,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424952611147,624999,0,0,0,0,17,30,17,0,17,0,0,3,17,0,0,0,8,0,0,0,0,0,0,0,0,3872,17,0,0,0,0,0,0,0,0,123013096,1,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-06T16:25:52Z,213639,0,0,0,0,0,9764099,14672,8922856,2604,0,0,0,0,0,17,0,0,0,0,0,0,0,2020,109,0,1009,2017,22,17,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,717264978310,139,717263351644,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424952611147,624999,0,0,0,0,17,87,17,0,17,0,0,3,17,0,0,0,8,0,0,0,0,0,0,0,0,3869,17,0,0,0,0,0,0,0,0,124194760,1,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-06T16:26:52Z,213639,0,0,0,0,0,9764099,14672,8922856,2604,0,0,0,0,0,17,0,0,0,0,0,0,0,2020,109,0,1009,2017,22,17,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,717264978310,139,717263351644,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424952611147,624999,0,0,0,0,17,356,17,0,17,0,0,3,17,0,0,0,8,0,0,0,0,0,0,0,0,3872,17,0,0,0,0,0,0,0,0,125266512,1,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-06T16:27:52Z,213639,0,0,0,0,0,9764099,14672,8922856,2604,0,0,0,0,0,17,0,0,0,0,0,0,0,2020,109,0,1009,2017,22,17,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,717264978310,139,717263351644,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424952611147,624999,0,0,0,0,17,426,17,0,17,0,0,3,17,0,0,0,8,0,0,0,0,0,0,0,0,3872,17,0,0,0,0,0,0,0,0,144229312,1,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-06T16:28:52Z,214104,0,0,0,0,0,9764564,14672,8922856,2604,0,0,0,0,0,17,0,0,0,0,0,0,0,2020,109,0,1009,2017,22,17,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,717264978310,139,717263351644,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424952611147,624999,0,0,0,0,17,51,17,0,17,0,0,3,17,0,0,0,8,0,0,0,0,0,0,0,0,3870,17,0,0,0,0,0,0,0,0,145351456,1,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-06T16:29:52Z,214104,0,0,0,0,0,9764564,14672,8922856,2604,0,0,0,0,0,17,0,0,0,0,0,0,0,2020,109,0,1009,2017,22,17,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,717264978310,139,717263351644,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424952611147,624999,0,0,0,0,17,149,17,0,17,0,0,3,17,0,0,0,8,0,0,0,0,0,0,0,0,3870,17,0,0,0,0,0,0,0,0,146446712,1,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-06T16:30:52Z,214104,0,0,0,0,0,9764564,14672,8922856,2604,0,0,0,0,0,17,0,0,0,0,0,0,0,2020,109,0,1009,2017,22,17,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,717264978310,139,717263351644,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424952611147,624999,0,0,0,0,17,40,17,0,17,0,0,3,17,0,0,0,8,0,0,0,0,0,0,0,0,3872,17,0,0,0,0,0,0,0,0,147526696,1,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-06T16:31:52Z,214104,0,0,0,0,0,9764564,14672,8922856,2604,0,0,0,0,0,17,0,0,0,0,0,0,0,2020,109,0,1009,2017,22,17,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,717264978310,139,717263351644,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424952611147,624999,0,0,0,0,17,48,17,0,17,0,0,3,17,0,0,0,8,0,0,0,0,0,0,0,0,3873,17,0,0,0,0,0,0,0,0,164453960,1,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
